Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp,Min Temp,Mean Temp,Heat Deg Days,Cool Deg Days,Total Precip (mm),Snow on Grnd (cm)
-79.4,43.67,TORONTO CITY,6158355,2022-04-12,2022,4,12,15.7,7.1,11.4,6.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-13,2022,4,13,16.5,9.2,12.9,5.1,0,3.1,
-79.4,43.67,TORONTO CITY,6158355,2022-04-14,2022,4,14,14.6,7.9,11.2,6.8,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-04-15,2022,4,15,14,4,9,9,0,0.8,
-79.4,43.67,TORONTO CITY,6158355,2022-04-16,2022,4,16,7.7,0.7,4.2,13.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-17,2022,4,17,8.9,-0.3,4.3,13.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-18,2022,4,18,5.9,0.6,3.3,14.7,0,13.6,
-79.4,43.67,TORONTO CITY,6158355,2022-04-19,2022,4,19,7.1,2.2,4.7,13.3,0,0.9,
-79.4,43.67,TORONTO CITY,6158355,2022-04-20,2022,4,20,10.3,2.5,6.4,11.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-21,2022,4,21,16,5.5,10.8,7.2,0,4.3,
-79.4,43.67,TORONTO CITY,6158355,2022-04-22,2022,4,22,11.7,4.6,8.2,9.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-23,2022,4,23,9.7,6.6,8.1,9.9,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-04-24,2022,4,24,14.7,7.6,11.1,6.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-25,2022,4,25,19.2,10.3,14.8,3.2,0,8.9,
-79.4,43.67,TORONTO CITY,6158355,2022-04-26,2022,4,26,11.9,2.4,7.2,10.8,0,2.5,
-79.4,43.67,TORONTO CITY,6158355,2022-04-27,2022,4,27,5.2,0.4,2.8,15.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-28,2022,4,28,10.8,-0.5,5.2,12.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-29,2022,4,29,12.3,1.8,7.1,10.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-04-30,2022,4,30,13.1,6.6,9.9,8.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-01,2022,5,1,11.2,6.9,9.1,8.9,0,1.4,
-79.4,43.67,TORONTO CITY,6158355,2022-05-02,2022,5,2,13.6,8.5,11,7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-03,2022,5,3,13.1,8.8,10.9,7.1,0,12.8,
-79.4,43.67,TORONTO CITY,6158355,2022-05-04,2022,5,4,16.8,9.6,13.2,4.8,0,4.3,
-79.4,43.67,TORONTO CITY,6158355,2022-05-05,2022,5,5,14.7,8,11.3,6.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-06,2022,5,6,15.7,9.8,12.8,5.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-07,2022,5,7,13.1,7.9,10.5,7.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-08,2022,5,8,16.1,8.6,12.4,5.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-09,2022,5,9,19.6,10.2,14.9,3.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-10,2022,5,10,20.5,11.5,16,2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-11,2022,5,11,23.3,13,18.2,0,0.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-12,2022,5,12,24.1,14.3,19.2,0,1.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-13,2022,5,13,26.9,14.2,20.6,0,2.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-14,2022,5,14,27,16.6,21.8,0,3.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-15,2022,5,15,29.1,15.5,22.3,0,4.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-16,2022,5,16,20.7,12.2,16.5,1.5,0,3.5,
-79.4,43.67,TORONTO CITY,6158355,2022-05-17,2022,5,17,17.5,8.1,12.8,5.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-18,2022,5,18,14.6,7.2,10.9,7.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-19,2022,5,19,20,9.4,14.7,3.3,0,1.3,
-79.4,43.67,TORONTO CITY,6158355,2022-05-20,2022,5,20,23.5,11.6,17.6,0.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-21,2022,5,21,27.4,16.6,22,0,4,1.5,
-79.4,43.67,TORONTO CITY,6158355,2022-05-22,2022,5,22,18.3,9.2,13.8,4.2,0,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-05-23,2022,5,23,16.2,8,12.1,5.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-24,2022,5,24,18.8,8.7,13.8,4.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-25,2022,5,25,19.1,11.7,15.4,2.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-26,2022,5,26,26,14.2,20.1,0,2.1,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-05-27,2022,5,27,22.2,16.2,19.2,0,1.2,3.2,
-79.4,43.67,TORONTO CITY,6158355,2022-05-28,2022,5,28,22.4,13.8,18.1,0,0.1,0.3,
-79.4,43.67,TORONTO CITY,6158355,2022-05-29,2022,5,29,24.4,15.5,19.9,0,1.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-30,2022,5,30,29.7,16.8,23.2,0,5.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-05-31,2022,5,31,32.2,19.3,25.7,0,7.7,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-01,2022,6,1,25.7,14.4,20.1,0,2.1,4,
-79.4,43.67,TORONTO CITY,6158355,2022-06-02,2022,6,2,21.1,11.9,16.5,1.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-03,2022,6,3,23.3,10.8,17.1,0.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-04,2022,6,4,21.6,9.1,15.4,2.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-05,2022,6,5,23.7,11.5,17.6,0.4,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-06-06,2022,6,6,19.9,13.8,16.8,1.2,0,7.5,
-79.4,43.67,TORONTO CITY,6158355,2022-06-07,2022,6,7,21,13,17,1,0,31.7,
-79.4,43.67,TORONTO CITY,6158355,2022-06-08,2022,6,8,22.3,12.2,17.3,0.7,0,2.2,
-79.4,43.67,TORONTO CITY,6158355,2022-06-09,2022,6,9,22.3,13.9,18.1,0,0.1,5.6,
-79.4,43.67,TORONTO CITY,6158355,2022-06-10,2022,6,10,23.9,12.8,18.3,0,0.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-11,2022,6,11,23.6,15.4,19.5,0,1.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-12,2022,6,12,23.8,15,19.4,0,1.4,2.1,
-79.4,43.67,TORONTO CITY,6158355,2022-06-13,2022,6,13,21.3,12.5,16.9,1.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-14,2022,6,14,24.3,17.4,20.8,0,2.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-15,2022,6,15,25.4,17.9,21.6,0,3.6,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-06-16,2022,6,16,32.5,19,25.7,0,7.7,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-17,2022,6,17,27.4,13.7,20.6,0,2.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-18,2022,6,18,19.7,11.4,15.5,2.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-19,2022,6,19,22.9,10.3,16.6,1.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-20,2022,6,20,23.2,15,19.1,0,1.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-21,2022,6,21,29.4,17.7,23.6,0,5.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-22,2022,6,22,35.8,18.7,27.2,0,9.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-23,2022,6,23,28.3,16.8,22.5,0,4.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-24,2022,6,24,28,15.1,21.5,0,3.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-25,2022,6,25,29.6,18.4,24,0,6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-26,2022,6,26,28.5,19.8,24.1,0,6.1,4.6,
-79.4,43.67,TORONTO CITY,6158355,2022-06-27,2022,6,27,22.3,13.7,18,0,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-28,2022,6,28,22.9,11.6,17.3,0.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-06-29,2022,6,29,22.5,14.8,18.6,0,0.6,2.8,
-79.4,43.67,TORONTO CITY,6158355,2022-06-30,2022,6,30,25.8,15,20.4,0,2.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-01,2022,7,1,28.3,20.2,24.2,0,6.2,0.3,
-79.4,43.67,TORONTO CITY,6158355,2022-07-02,2022,7,2,29.4,15.3,22.4,0,4.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-03,2022,7,3,25.9,15.4,20.6,0,2.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-04,2022,7,4,25.9,16.5,21.2,0,3.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-05,2022,7,5,27.1,18.4,22.7,0,4.7,5.4,
-79.4,43.67,TORONTO CITY,6158355,2022-07-06,2022,7,6,22.9,17.9,20.4,0,2.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-07,2022,7,7,25.6,16.6,21.1,0,3.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-08,2022,7,8,27.2,17.9,22.5,0,4.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-09,2022,7,9,23.1,14.5,18.8,0,0.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-10,2022,7,10,27.6,14.4,21,0,3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-11,2022,7,11,29.6,16.6,23.1,0,5.1,0.9,
-79.4,43.67,TORONTO CITY,6158355,2022-07-12,2022,7,12,28,19.1,23.5,0,5.5,1.8,
-79.4,43.67,TORONTO CITY,6158355,2022-07-13,2022,7,13,24.2,16.9,20.5,0,2.5,0.3,
-79.4,43.67,TORONTO CITY,6158355,2022-07-14,2022,7,14,26.2,15.7,21,0,3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-15,2022,7,15,26.6,15.9,21.3,0,3.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-16,2022,7,16,29.2,18.4,23.8,0,5.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-17,2022,7,17,28.8,19.3,24.1,0,6.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-18,2022,7,18,27.3,19.9,23.6,0,5.6,27.3,
-79.4,43.67,TORONTO CITY,6158355,2022-07-19,2022,7,19,35.2,19.9,27.6,0,9.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-20,2022,7,20,30.2,22.8,26.5,0,8.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-21,2022,7,21,31.2,22.1,26.6,0,8.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-22,2022,7,22,31.1,20,25.6,0,7.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-23,2022,7,23,30.5,21.2,25.8,0,7.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-24,2022,7,24,27.8,21.1,24.5,0,6.5,22,
-79.4,43.67,TORONTO CITY,6158355,2022-07-25,2022,7,25,23.5,17,20.3,0,2.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-26,2022,7,26,24.5,15.3,19.9,0,1.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-27,2022,7,27,26.4,17.1,21.7,0,3.7,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-28,2022,7,28,29,20.1,24.5,0,6.5,0.8,
-79.4,43.67,TORONTO CITY,6158355,2022-07-29,2022,7,29,28.5,16.8,22.6,0,4.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-30,2022,7,30,25.6,17.1,21.3,0,3.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-07-31,2022,7,31,27.4,17.7,22.6,0,4.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-01,2022,8,1,27.3,18.4,22.8,0,4.8,0.6,
-79.4,43.67,TORONTO CITY,6158355,2022-08-02,2022,8,2,26.9,17.6,22.3,0,4.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-03,2022,8,3,28.5,16.3,22.4,0,4.4,0.4,
-79.4,43.67,TORONTO CITY,6158355,2022-08-04,2022,8,4,27.6,21.1,24.3,0,6.3,16.1,
-79.4,43.67,TORONTO CITY,6158355,2022-08-05,2022,8,5,29.2,21.2,25.2,0,7.2,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-06,2022,8,6,30.5,21.7,26.1,0,8.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-07,2022,8,7,31.4,23.2,27.3,0,9.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-08,2022,8,8,28.6,20,24.3,0,6.3,1.2,
-79.4,43.67,TORONTO CITY,6158355,2022-08-09,2022,8,9,22.7,18.6,20.7,0,2.7,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-10,2022,8,10,26.6,17.3,22,0,4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-11,2022,8,11,26.7,16.5,21.6,0,3.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-12,2022,8,12,26.7,15.1,20.9,0,2.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-13,2022,8,13,25.2,13.6,19.4,0,1.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-14,2022,8,14,25.4,17.3,21.4,0,3.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-15,2022,8,15,27.1,18.9,23,0,5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-16,2022,8,16,27.8,19.3,23.5,0,5.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-17,2022,8,17,27.7,18.6,23.1,0,5.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-18,2022,8,18,29.6,18.5,24,0,6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-19,2022,8,19,28.5,17.9,23.2,0,5.2,0.4,
-79.4,43.67,TORONTO CITY,6158355,2022-08-20,2022,8,20,30,19.5,24.8,0,6.8,0.8,
-79.4,43.67,TORONTO CITY,6158355,2022-08-21,2022,8,21,26.2,19.5,22.8,0,4.8,10.4,
-79.4,43.67,TORONTO CITY,6158355,2022-08-22,2022,8,22,24.7,19.6,22.2,0,4.2,28.7,
-79.4,43.67,TORONTO CITY,6158355,2022-08-23,2022,8,23,29.1,19.4,24.3,0,6.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-24,2022,8,24,28.7,17.4,23.1,0,5.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-25,2022,8,25,24.4,19.1,21.7,0,3.7,2.7,
-79.4,43.67,TORONTO CITY,6158355,2022-08-26,2022,8,26,27,16.9,22,0,4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-27,2022,8,27,23.1,14,18.6,0,0.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-28,2022,8,28,28.1,17.8,22.9,0,4.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-29,2022,8,29,29.6,21.3,25.4,0,7.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-08-30,2022,8,30,25.7,18.5,22.1,0,4.1,3.2,
-79.4,43.67,TORONTO CITY,6158355,2022-08-31,2022,8,31,27.3,16.2,21.7,0,3.7,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-01,2022,9,1,22.1,12.5,17.3,0.7,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-02,2022,9,2,27.3,16.4,21.8,0,3.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-03,2022,9,3,28.8,19,23.9,0,5.9,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-09-04,2022,9,4,22,16.2,19.1,0,1.1,0.1,
-79.4,43.67,TORONTO CITY,6158355,2022-09-05,2022,9,5,20.9,16.3,18.6,0,0.6,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-06,2022,9,6,23.4,15.2,19.3,0,1.3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-07,2022,9,7,24.1,17,20.5,0,2.5,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-08,2022,9,8,25.8,16.3,21.1,0,3.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-09,2022,9,9,27.2,16.5,21.9,0,3.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-10,2022,9,10,26.5,19.7,23.1,0,5.1,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-11,2022,9,11,23.4,20.4,21.9,0,3.9,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-12,2022,9,12,23.8,17.9,20.9,0,2.9,5.3,
-79.4,43.67,TORONTO CITY,6158355,2022-09-13,2022,9,13,21,13.8,17.4,0.6,0,0.4,
-79.4,43.67,TORONTO CITY,6158355,2022-09-14,2022,9,14,25.2,12.3,18.8,0,0.8,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-15,2022,9,15,18.4,10.3,14.4,3.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-16,2022,9,16,22.6,12.6,17.6,0.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-17,2022,9,17,23.5,17.4,20.4,0,2.4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-18,2022,9,18,27.1,19.8,23.5,0,5.5,3.5,
-79.4,43.67,TORONTO CITY,6158355,2022-09-19,2022,9,19,27.2,16.6,21.9,0,3.9,4.2,
-79.4,43.67,TORONTO CITY,6158355,2022-09-20,2022,9,20,26.1,15.9,21,0,3,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-21,2022,9,21,27.3,16.8,22,0,4,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-22,2022,9,22,18.4,8.9,13.7,4.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-23,2022,9,23,16.2,6.7,11.5,6.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-24,2022,9,24,17.6,7.9,12.8,5.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-25,2022,9,25,17.9,13.3,15.6,2.4,0,39.2,
-79.4,43.67,TORONTO CITY,6158355,2022-09-26,2022,9,26,17.6,11.3,14.4,3.6,0,3.9,
-79.4,43.67,TORONTO CITY,6158355,2022-09-27,2022,9,27,17.3,12.2,14.7,3.3,0,4,
-79.4,43.67,TORONTO CITY,6158355,2022-09-28,2022,9,28,14.1,10.1,12.1,5.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-29,2022,9,29,14.7,8.9,11.8,6.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-09-30,2022,9,30,17.3,8,12.6,5.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-01,2022,10,1,19.3,10.3,14.8,3.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-02,2022,10,2,15.9,7.6,11.8,6.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-03,2022,10,3,14.5,6.7,10.6,7.4,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-04,2022,10,4,18.4,7.1,12.8,5.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-05,2022,10,5,20.7,10.2,15.4,2.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-06,2022,10,6,21.4,13.8,17.6,0.4,0,0.2,
-79.4,43.67,TORONTO CITY,6158355,2022-10-07,2022,10,7,15.1,4.4,9.8,8.2,0,0.3,
-79.4,43.67,TORONTO CITY,6158355,2022-10-08,2022,10,8,11.3,3.6,7.5,10.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-09,2022,10,9,15.2,7.7,11.4,6.6,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-10,2022,10,10,14.1,7.7,10.9,7.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-11,2022,10,11,21.4,6.8,14.1,3.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-12,2022,10,12,19.5,14.5,17,1,0,3.4,
-79.4,43.67,TORONTO CITY,6158355,2022-10-13,2022,10,13,15.5,7.7,11.6,6.4,0,11,
-79.4,43.67,TORONTO CITY,6158355,2022-10-14,2022,10,14,13.6,7.4,10.5,7.5,0,0.5,
-79.4,43.67,TORONTO CITY,6158355,2022-10-15,2022,10,15,14.4,7.3,10.8,7.2,0,1.5,
-79.4,43.67,TORONTO CITY,6158355,2022-10-16,2022,10,16,14.8,6.2,10.5,7.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-17,2022,10,17,10.6,5.5,8,10,0,0.6,
-79.4,43.67,TORONTO CITY,6158355,2022-10-18,2022,10,18,9.2,2.2,5.7,12.3,0,2,
-79.4,43.67,TORONTO CITY,6158355,2022-10-19,2022,10,19,9,4.4,6.7,11.3,0,1,
-79.4,43.67,TORONTO CITY,6158355,2022-10-20,2022,10,20,7.6,2.2,4.9,13.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-21,2022,10,21,15.8,2,8.9,9.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-22,2022,10,22,19.3,10.1,14.7,3.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-23,2022,10,23,18.2,9.6,13.9,4.1,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-24,2022,10,24,19,8.7,13.8,4.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-25,2022,10,25,18.3,10.7,14.5,3.5,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-26,2022,10,26,15.9,7.6,11.7,6.3,0,7.9,
-79.4,43.67,TORONTO CITY,6158355,2022-10-27,2022,10,27,,,,,,,
-79.4,43.67,TORONTO CITY,6158355,2022-10-28,2022,10,28,10.2,4.1,7.1,10.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-29,2022,10,29,15.1,4.3,9.7,8.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-30,2022,10,30,14.9,5.5,10.2,7.8,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-10-31,2022,10,31,12.1,8.2,10.2,7.8,0,3.6,
-79.4,43.67,TORONTO CITY,6158355,2022-11-01,2022,11,1,19.4,9.5,14.5,3.5,0,4.9,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-02,2022,11,2,13.9,7.6,10.7,7.3,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-03,2022,11,3,11.3,7.3,9.3,8.7,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-04,2022,11,4,19,8.3,13.7,4.3,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-05,2022,11,5,23.1,14.4,18.8,0,0.8,2.2,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-06,2022,11,6,17.8,11.7,14.7,3.3,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-11-07,2022,11,7,13.7,4.8,9.3,8.7,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-08,2022,11,8,10.1,4.2,7.1,10.9,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-11-09,2022,11,9,12.6,5.3,8.9,9.1,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-10,2022,11,10,18,9,13.5,4.5,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-11,2022,11,11,15.1,12,13.5,4.5,0,8.3,1
-79.4,43.67,TORONTO CITY,6158355,2022-11-12,2022,11,12,12,3.8,7.9,10.1,0,0.6,
-79.4,43.67,TORONTO CITY,6158355,2022-11-13,2022,11,13,4.5,-0.5,2,16,0,0,0
-79.4,43.67,TORONTO CITY,6158355,2022-11-14,2022,11,14,4.2,-0.5,1.8,16.2,0,0,
-79.4,43.67,TORONTO CITY,6158355,2022-11-15,2022,11,15,2.3,-1.1,0.6,17.4,0,17.6,
-79.4,43.67,TORONTO CITY,6158355,2022-11-16,2022,11,16,1.7,-1.1,0.3,17.7,0,9.1,9
-79.4,43.67,TORONTO CITY,6158355,2022-11-17,2022,11,17,1.9,-1.7,0.1,17.9,0,0.1,8
-79.4,43.67,TORONTO CITY,6158355,2022-11-18,2022,11,18,2.6,-1.4,0.6,17.4,0,0,8
-79.4,43.67,TORONTO CITY,6158355,2022-11-19,2022,11,19,-0.2,-3.9,-2,20,0,0.1,7
-79.4,43.67,TORONTO CITY,6158355,2022-11-20,2022,11,20,-2,-5.5,-3.8,21.8,0,0.2,7
-79.4,43.67,TORONTO CITY,6158355,2022-11-21,2022,11,21,7.3,-5.2,1.1,16.9,0,0,7
-79.4,43.67,TORONTO CITY,6158355,2022-11-22,2022,11,22,5.4,0,2.7,15.3,0,0,4
-79.4,43.67,TORONTO CITY,6158355,2022-11-23,2022,11,23,7.4,-0.2,3.6,14.4,0,0,3
-79.4,43.67,TORONTO CITY,6158355,2022-11-24,2022,11,24,8.2,1.2,4.7,13.3,0,0,3
